rank,cross_1,cross_2,impact_index,generated_time,agent_range,agent_interval
898,Lake Mendota,University Bay,-1.1680566150077603,2020-10-11 20:36:29.231301,0.6,0.05
899,Moorland,Fell,-1.1728943623560664,2020-10-11 20:36:29.231301,0.6,0.05
900,Tokay,Hilltop,-1.1731398276493326,2020-10-11 20:36:29.231301,0.6,0.05
901,Beltline S,River Bend,-1.1802035220155884,2020-10-11 20:36:29.231301,0.6,0.05
902,Allen,Marshall Park,-1.1805815764965195,2020-10-11 20:36:29.231301,0.6,0.05
903,S Fair Oaks,Capital City,-1.1864365692060885,2020-10-11 20:36:29.231301,0.6,0.05
904,Beltline S,Landmark,-1.1868255592693655,2020-10-11 20:36:29.231301,0.6,0.05
905,Rimrock,Maloney,-1.1872594707517803,2020-10-11 20:36:29.231301,0.6,0.05
906,Gialamas,Greenway,-1.1901261241132657,2020-10-11 20:36:29.231301,0.6,0.05
907,Merryturn,Retana,-1.1918066087106045,2020-10-11 20:36:29.231301,0.6,0.05
908,E Buckeye,Ellen,-1.1971482000002656,2020-10-11 20:36:29.231301,0.6,0.05
909,Great Gray,Owl Creek,-1.2034536737094845,2020-10-11 20:36:29.231301,0.6,0.05
910,Fish Hatchery,High Ridge,-1.206049361947855,2020-10-11 20:36:29.231301,0.6,0.05
911,School,Northland,-1.2127164058266526,2020-10-11 20:36:29.231301,0.6,0.05
912,S Park,Fish Hatchery,-1.2136505014952186,2020-10-11 20:36:29.231301,0.6,0.05
913,Owl Creek,Voges,-1.2172235186161664,2020-10-11 20:36:29.231301,0.6,0.05
914,Tree,S High Point,-1.2279712962977392,2020-10-11 20:36:29.231301,0.6,0.05
915,Monroe,Chapman,-1.2424058411466192,2020-10-11 20:36:29.231301,0.6,0.05
916,Schroeder,Struck,-1.2452411471463736,2020-10-11 20:36:29.231301,0.6,0.05
917,Milwaukee,Portland,-1.2462784920170624,2020-10-11 20:36:29.231301,0.6,0.05
918,E Rusk,Rimrock,-1.2689310156598328,2020-10-11 20:36:29.231301,0.6,0.05
919,University,Shorewood,-1.2693496199729941,2020-10-11 20:36:29.231301,0.6,0.05
920,Heartland,Old Sauk,-1.270837868787557,2020-10-11 20:36:29.231301,0.6,0.05
921,Atwood,Walter,-1.2857477566259148,2020-10-11 20:36:29.231301,0.6,0.05
922,E Washington,Schmedeman,-1.29245723730155,2020-10-11 20:36:29.231301,0.6,0.05
923,Koster,Bram,-1.2950495097605108,2020-10-11 20:36:29.231301,0.6,0.05
924,E Washington,Macarthur,-1.2993100153090686,2020-10-11 20:36:29.231301,0.6,0.05
925,Milwaukee,North Star,-1.3077802541198726,2020-10-11 20:36:29.231301,0.6,0.05
926,E Badger,Rimrock,-1.311406884193437,2020-10-11 20:36:29.231301,0.6,0.05
927,Northport,Goodland,-1.3149389542954144,2020-10-11 20:36:29.231301,0.6,0.05
928,Randolph,Tree,-1.316630135625414,2020-10-11 20:36:29.231301,0.6,0.05
929,Old Sauk,Everglade,-1.3167592074632877,2020-10-11 20:36:29.231301,0.6,0.05
930,Manchester,Mckee,-1.3211592458468873,2020-10-11 20:36:29.231301,0.6,0.05
931,Green,Meadow Ridge,-1.3267919912121793,2020-10-11 20:36:29.231301,0.6,0.05
932,Acewood,Agate,-1.3268823353742982,2020-10-11 20:36:29.231301,0.6,0.05
933,N Rosa,Marconi,-1.33456202496764,2020-10-11 20:36:29.231301,0.6,0.05
934,Observatory,Easterday,-1.3400015538630738,2020-10-11 20:36:29.231301,0.6,0.05
935,Shopko,Pick N Save,-1.342851221790803,2020-10-11 20:36:29.231301,0.6,0.05
936,N Sherman,Oxford,-1.3516955267996242,2020-10-11 20:36:29.231301,0.6,0.05
937,Old Sauk,N Gammon,-1.3530221618773381,2020-10-11 20:36:29.231301,0.6,0.05
938,Troy,Harper,-1.3608385435232044,2020-10-11 20:36:29.231301,0.6,0.05
939,Rayovac,Exact,-1.3618791501041123,2020-10-11 20:36:29.231301,0.6,0.05
940,Speedway,Hillcrest,-1.3665261545659033,2020-10-11 20:36:29.231301,0.6,0.05
941,S Segoe,Richland,-1.381355102458214,2020-10-11 20:36:29.231301,0.6,0.05
942,Atlas,Neptune,-1.3818402174068027,2020-10-11 20:36:29.231301,0.6,0.05
943,Hammersley,Lewon,-1.3859770180572033,2020-10-11 20:36:29.231301,0.6,0.05
944,Packers,Commercial,-1.4007024473324399,2020-10-11 20:36:29.231301,0.6,0.05
945,Amnicon,Aztalan,-1.4032073275167327,2020-10-11 20:36:29.231301,0.6,0.05
946,Park,South,-1.4179839706498472,2020-10-11 20:36:29.231301,0.6,0.05
947,Beltline N,Culvers,-1.4181893401446364,2020-10-11 20:36:29.231301,0.6,0.05
948,N Midvale,University,-1.4202967813527558,2020-10-11 20:36:29.231301,0.6,0.05
949,S Thompson,Blacksmith,-1.4244353829782073,2020-10-11 20:36:29.231301,0.6,0.05
950,Capital,University,-1.4309466561535926,2020-10-11 20:36:29.231301,0.6,0.05
951,Deming,Blackhawk,-1.4323525650638924,2020-10-11 20:36:29.231301,0.6,0.05
952,Walsh,Commercial,-1.434957772796149,2020-10-11 20:36:29.231301,0.6,0.05
953,Old Middleton,Gettle,-1.4447692181411724,2020-10-11 20:36:29.231301,0.6,0.05
954,Northbrook,Century,-1.4521962886445352,2020-10-11 20:36:29.231301,0.6,0.05
955,Century,Park,-1.4531424736893916,2020-10-11 20:36:29.231301,0.6,0.05
956,Ski,Deer Valley,-1.4548067141581271,2020-10-11 20:36:29.231301,0.6,0.05
957,Langdon,Wisconsin,-1.459999023883325,2020-10-11 20:36:29.231301,0.6,0.05
958,Beltline N,Rockys,-1.4623520675015438,2020-10-11 20:36:29.231301,0.6,0.05
959,Mineral Point,Racine,-1.464619032961154,2020-10-11 20:36:29.231301,0.6,0.05
960,N High Point,Old Sauk,-1.4758266427399536,2020-10-11 20:36:29.231301,0.6,0.05
961,Acewood,Starker,-1.477020827829576,2020-10-11 20:36:29.231301,0.6,0.05
962,World Dairy,Dairy,-1.4812975427076274,2020-10-11 20:36:29.231301,0.6,0.05
963,Mineral Point,Yellowstone,-1.484688107810003,2020-10-11 20:36:29.231301,0.6,0.05
964,Hayes,Dawn,-1.5034507740206262,2020-10-11 20:36:29.231301,0.6,0.05
965,Post,Watford,-1.513872014001956,2020-10-11 20:36:29.231301,0.6,0.05
966,Odana,Wedgewood,-1.5460565553469614,2020-10-11 20:36:29.231301,0.6,0.05
967,S Gammon,Colony,-1.5485116927916982,2020-10-11 20:36:29.231301,0.6,0.05
968,E Washington,Aberg,-1.5496185528820337,2020-10-11 20:36:29.231301,0.6,0.05
969,University,Allen,-1.565045122643988,2020-10-11 20:36:29.231301,0.6,0.05
970,Dennett,Ring,-1.571396003184788,2020-10-11 20:36:29.231301,0.6,0.05
971,Milwaukee,Summertown,-1.5782700694940097,2020-10-11 20:36:29.231301,0.6,0.05
972,Nakoma,Huron,-1.5959899310679109,2020-10-11 20:36:29.231301,0.6,0.05
973,N Thompson,Mesta,-1.6026527390273149,2020-10-11 20:36:29.231301,0.6,0.05
974,Regent,Eau Claire,-1.6185863259658906,2020-10-11 20:36:29.231301,0.6,0.05
975,Acewood,Leo,-1.61936860576689,2020-10-11 20:36:29.231301,0.6,0.05
976,Old Sauk,Yosemite,-1.621241329153458,2020-10-11 20:36:29.231301,0.6,0.05
977,Manitowish,Comanche,-1.6270007653944896,2020-10-11 20:36:29.231301,0.6,0.05
978,Murphy,Eagle,-1.628252584281154,2020-10-11 20:36:29.231301,0.6,0.05
979,Century,Marina,-1.6289530893841504,2020-10-11 20:36:29.231301,0.6,0.05
980,Packers,Schlimgen,-1.6354147064078872,2020-10-11 20:36:29.231301,0.6,0.05
981,Pflaum,Advance,-1.6395778012450442,2020-10-11 20:36:29.231301,0.6,0.05
982,N Sherman,Melrose,-1.643970198263798,2020-10-11 20:36:29.231301,0.6,0.05
983,Old Sauk,Widgeon,-1.6439838122770087,2020-10-11 20:36:29.231301,0.6,0.05
984,Biltmore,Buttonwood,-1.6555713552123807,2020-10-11 20:36:29.231301,0.6,0.05
985,Freese,Siggelkow,-1.6565449185037409,2020-10-11 20:36:29.231301,0.6,0.05
986,Lake Point,Bridge,-1.6612331011527837,2020-10-11 20:36:29.231301,0.6,0.05
987,Turner,Hob,-1.6633238979205995,2020-10-11 20:36:29.231301,0.6,0.05
988,Mckenna,Park Heights,-1.699923992470275,2020-10-11 20:36:29.231301,0.6,0.05
989,Portage,Village,-1.6999338643993567,2020-10-11 20:36:29.231301,0.6,0.05
990,Mineral Point,Island,-1.7025089926221981,2020-10-11 20:36:29.231301,0.6,0.05
991,Milwaukee,Walbridge,-1.7157311219868967,2020-10-11 20:36:29.231301,0.6,0.05
992,S High Point,Watts,-1.7196177928743879,2020-10-11 20:36:29.231301,0.6,0.05
993,Odana,Hilltop,-1.7197065185911726,2020-10-11 20:36:29.231301,0.6,0.05
994,Highland,Waisman,-1.7199526986534497,2020-10-11 20:36:29.231301,0.6,0.05
995,Prairie,Waterford,-1.7206018384876598,2020-10-11 20:36:29.231301,0.6,0.05
996,Pflaum,Daniels,-1.7242693010909353,2020-10-11 20:36:29.231301,0.6,0.05
997,Eastpark,Biltmore,-1.7263851823053133,2020-10-11 20:36:29.231301,0.6,0.05
998,Mineral Point,S Rosa,-1.7339099174063224,2020-10-11 20:36:29.231301,0.6,0.05
999,Allen,Maywood,-1.7400877498212326,2020-10-11 20:36:29.231301,0.6,0.05
1000,Grandview,Kingston,-1.755768192275872,2020-10-11 20:36:29.231301,0.6,0.05
1001,Old Sauk,Crestwood School,-1.7598031708393964,2020-10-11 20:36:29.231301,0.6,0.05
1002,Hayes,Portage,-1.761187025574071,2020-10-11 20:36:29.231301,0.6,0.05
1003,American,Eastpark,-1.761350647458873,2020-10-11 20:36:29.231301,0.6,0.05
1004,Sherman,Sherman,-1.7619924845777806,2020-10-11 20:36:29.231301,0.6,0.05
1005,Hammersley,Gilbert,-1.7644289994255566,2020-10-11 20:36:29.231301,0.6,0.05
1006,Lien,Eagan,-1.781445376623028,2020-10-11 20:36:29.231301,0.6,0.05
1007,S Midvale,Yuma,-1.7939823053704276,2020-10-11 20:36:29.231301,0.6,0.05
1008,Tree,S Westfield,-1.7975186788616428,2020-10-11 20:36:29.231301,0.6,0.05
1009,Rutledge,Walton,-1.7975415594433921,2020-10-11 20:36:29.231301,0.6,0.05
1010,N Sherman,Northside Town,-1.7985982692791889,2020-10-11 20:36:29.231301,0.6,0.05
1011,Century,Donna,-1.8575188575455552,2020-10-11 20:36:29.231301,0.6,0.05
1012,Knutson,Northport,-1.8598042577428258,2020-10-11 20:36:29.231301,0.6,0.05
1013,University,Gateway,-1.873084832630544,2020-10-11 20:36:29.231301,0.6,0.05
1014,Starker,Vondron,-1.879012144217384,2020-10-11 20:36:29.231301,0.6,0.05
1015,Monroe,Leonard,-1.8808983134992037,2020-10-11 20:36:29.231301,0.6,0.05
1016,Marsh,Kipp,-1.8841196856039346,2020-10-11 20:36:29.231301,0.6,0.05
1017,Helgesen,S Stoughton E,-1.914177586297575,2020-10-11 20:36:29.231301,0.6,0.05
1018,Valor,Meinders,-1.9229436871937975,2020-10-11 20:36:29.231301,0.6,0.05
1019,Reetz,Hammersley,-1.9301798474750462,2020-10-11 20:36:29.231301,0.6,0.05
1020,Valley Ridge,South Ridge,-1.9330477598203886,2020-10-11 20:36:29.231301,0.6,0.05
1021,American Family,A F I Building,-1.939557390868295,2020-10-11 20:36:29.231301,0.6,0.05
1022,East Transfer Point,W Corporate,-1.944833149513821,2020-10-11 20:36:29.231301,0.6,0.05
1023,Nakoma,Seminole,-1.9625243446791043,2020-10-11 20:36:29.231301,0.6,0.05
1024,E Cheryl,Lacy,-1.9690585766571653,2020-10-11 20:36:29.231301,0.6,0.05
1025,Deming,Discovery,-1.9823889940393353,2020-10-11 20:36:29.231301,0.6,0.05
1026,Crescent,Allied,-2.0061006824041083,2020-10-11 20:36:29.231301,0.6,0.05
1027,S Midvale,Midvale School,-2.012680985176412,2020-10-11 20:36:29.231301,0.6,0.05
1028,Mckee,Muir Field,-2.0220819979607474,2020-10-11 20:36:29.231301,0.6,0.05
1029,Terrace,N High Point,-2.0227608839631843,2020-10-11 20:36:29.231301,0.6,0.05
1030,Melody,Portage,-2.035780295693928,2020-10-11 20:36:29.231301,0.6,0.05
1031,Wyalusing,Reston Heights,-2.0410785794479533,2020-10-11 20:36:29.231301,0.6,0.05
1032,Langley,Cottontail,-2.045962944647208,2020-10-11 20:36:29.231301,0.6,0.05
1033,Cottage Grove,Atlas,-2.050618707318519,2020-10-11 20:36:29.231301,0.6,0.05
1034,Northport,Kennedy,-2.0940734100429523,2020-10-11 20:36:29.231301,0.6,0.05
1035,Eastpark,Park And Ride,-2.1180826192382396,2020-10-11 20:36:29.231301,0.6,0.05
1036,Tompkins,S Stoughton W,-2.1209447799184975,2020-10-11 20:36:29.231301,0.6,0.05
1037,Mckenna,Morraine View,-2.1210593284415826,2020-10-11 20:36:29.231301,0.6,0.05
1038,Agriculture,World Dairy,-2.1742528687182388,2020-10-11 20:36:29.231301,0.6,0.05
1039,Odana,Potomac,-2.19429733814796,2020-10-11 20:36:29.231301,0.6,0.05
1040,University,Heim,-2.2072002217745776,2020-10-11 20:36:29.231301,0.6,0.05
1041,Crawford,Whenona,-2.2159292930593044,2020-10-11 20:36:29.231301,0.6,0.05
1042,John Nolen,E Olin,-2.2181711168705522,2020-10-11 20:36:29.231301,0.6,0.05
1043,Inner,Yellowstone,-2.225097272766091,2020-10-11 20:36:29.231301,0.6,0.05
1044,Post,Index,-2.2305510894106666,2020-10-11 20:36:29.231301,0.6,0.05
1045,Starr Grass,Waldorf,-2.259080100729191,2020-10-11 20:36:29.231301,0.6,0.05
1046,N Gammon,Fortune,-2.2601077517707826,2020-10-11 20:36:29.231301,0.6,0.05
1047,N Baldwin,Sherman,-2.271921678546171,2020-10-11 20:36:29.231301,0.6,0.05
1048,Watford,Stewart,-2.2800187644181795,2020-10-11 20:36:29.231301,0.6,0.05
1049,Raymond,Canterbury,-2.28978329322919,2020-10-11 20:36:29.231301,0.6,0.05
1050,South Towne,Industrial,-2.2953444490154107,2020-10-11 20:36:29.231301,0.6,0.05
1051,Century,Valley Ridge,-2.3101775024063382,2020-10-11 20:36:29.231301,0.6,0.05
1052,N Thompson,Kurt,-2.317306989642832,2020-10-11 20:36:29.231301,0.6,0.05
1053,E Springs,Plumbers 75,-2.3420160788029407,2020-10-11 20:36:29.231301,0.6,0.05
1054,Fitchrona,Mckee,-2.3689774963845798,2020-10-11 20:36:29.231301,0.6,0.05
1055,Williamsburg,S Whitney,-2.39549132914289,2020-10-11 20:36:29.231301,0.6,0.05
1056,Lacy,Central Park,-2.49024058237514,2020-10-11 20:36:29.231301,0.6,0.05
1057,Hoepker,Prairie Lakes,-2.5188194956348413,2020-10-11 20:36:29.231301,0.6,0.05
1058,Helgesen,Advance,-2.548965067441176,2020-10-11 20:36:29.231301,0.6,0.05
1059,Anderson,Pankratz,-2.5522750844372526,2020-10-11 20:36:29.231301,0.6,0.05
1060,Lacy,S Fish Hatchery,-2.553581738065986,2020-10-11 20:36:29.231301,0.6,0.05
1061,Quarry,Research,-2.5827048388626626,2020-10-11 20:36:29.231301,0.6,0.05
1062,Troy,North,-2.587553896678207,2020-10-11 20:36:29.231301,0.6,0.05
1063,O'keeffe,Wild Iris,-2.604673893625326,2020-10-11 20:36:29.231301,0.6,0.05
1064,Pilgrim,Prairie,-2.616659012493649,2020-10-11 20:36:29.231301,0.6,0.05
1065,O'keeffe,Summerfield,-2.6356195093025723,2020-10-11 20:36:29.231301,0.6,0.05
1066,Milwaukee,Milky,-2.64039104955786,2020-10-11 20:36:29.231301,0.6,0.05
1067,Century,Baskerville,-2.7074524165793723,2020-10-11 20:36:29.231301,0.6,0.05
1068,Fish Hatchery,Carver,-2.744738508258597,2020-10-11 20:36:29.231301,0.6,0.05
1069,Main,Highway Ramp,-2.768477154779255,2020-10-11 20:36:29.231301,0.6,0.05
1070,N Segoe,University,-2.771960947349872,2020-10-11 20:36:29.231301,0.6,0.05
1071,Century,Laura,-2.794149277836084,2020-10-11 20:36:29.231301,0.6,0.05
1072,Femrite,Dutch Mill,-2.824910510541102,2020-10-11 20:36:29.231301,0.6,0.05
1073,Voss,Middleton,-2.8330009066753163,2020-10-11 20:36:29.231301,0.6,0.05
1074,Fish Hatchery,Catalpa,-2.849664825622602,2020-10-11 20:36:29.231301,0.6,0.05
1075,Erin,S Mills,-2.8553663155093245,2020-10-11 20:36:29.231301,0.6,0.05
1076,Sawmill,N Gammon,-2.8594190325742512,2020-10-11 20:36:29.231301,0.6,0.05
1077,Packers,Tennyson,-2.87085260347959,2020-10-11 20:36:29.231301,0.6,0.05
1078,Mckee,Tanglewood,-2.886990354883561,2020-10-11 20:36:29.231301,0.6,0.05
1079,N High Point,Brule,-2.9218992871220033,2020-10-11 20:36:29.231301,0.6,0.05
1080,O'keeffe,New Town,-2.960336099531519,2020-10-11 20:36:29.231301,0.6,0.05
1081,Sawmill,N Westfield,-3.1212780177651887,2020-10-11 20:36:29.231301,0.6,0.05
1082,Old Sauk,Ozark,-3.174739710779866,2020-10-11 20:36:29.231301,0.6,0.05
1083,Walsh,Nakoosa,-3.190957264709144,2020-10-11 20:36:29.231301,0.6,0.05
1084,Blue Aster,Legacy,-3.221872216871901,2020-10-11 20:36:29.231301,0.6,0.05
1085,W Broadway,Frazier,-3.314010285720167,2020-10-11 20:36:29.231301,0.6,0.05
1086,Maple Grove,Mckee,-3.4085427434312527,2020-10-11 20:36:29.231301,0.6,0.05
1087,University Bay,Picnic Point,-3.4338306324367505,2020-10-11 20:36:29.231301,0.6,0.05
1088,N High Point,Greenway,-3.4339282318024327,2020-10-11 20:36:29.231301,0.6,0.05
1089,Nakoosa,Commercial,-3.4346794931216293,2020-10-11 20:36:29.231301,0.6,0.05
1090,Nob Hill,W E A Building,-3.5350504481634664,2020-10-11 20:36:29.231301,0.6,0.05
1091,N Sherman,Schlimgen,-3.5360665159192437,2020-10-11 20:36:29.231301,0.6,0.05
1092,Valor,Star Spangled,-3.547445675137538,2020-10-11 20:36:29.231301,0.6,0.05
1093,Mid Town,Waldorf,-3.5901598627586595,2020-10-11 20:36:29.231301,0.6,0.05
1094,Milwaukee,Rustic,-3.6456701846979502,2020-10-11 20:36:29.231301,0.6,0.05
1095,Blue Aster,Grand,-3.684801062745662,2020-10-11 20:36:29.231301,0.6,0.05
1096,American,A F I Headquarters,-3.750231727620816,2020-10-11 20:36:29.231301,0.6,0.05
1097,Grandview,Sandwood,-3.785564694508655,2020-10-11 20:36:29.231301,0.6,0.05
1098,Buckeye,Monona,-3.8654925335845682,2020-10-11 20:36:29.231301,0.6,0.05
1099,Manitowish,Burning Wood,-3.9139508246410397,2020-10-11 20:36:29.231301,0.6,0.05
1100,Pflaum,Alder,-3.999451412453043,2020-10-11 20:36:29.231301,0.6,0.05
1101,Tompkins,Alder,-4.035257229226475,2020-10-11 20:36:29.231301,0.6,0.05
1102,W Verona,Legion,-4.06866124955345,2020-10-11 20:36:29.231301,0.6,0.05
1103,Agriculture,Femrite,-4.143710470580175,2020-10-11 20:36:29.231301,0.6,0.05
1104,Moorland,Wayland,-4.1548503413863935,2020-10-11 20:36:29.231301,0.6,0.05
1105,Wright,Kinsman,-4.165002023997656,2020-10-11 20:36:29.231301,0.6,0.05
1106,Wheeler,Comanche,-4.270916595561963,2020-10-11 20:36:29.231301,0.6,0.05
1107,W Verona,Half Mile,-4.322936401096577,2020-10-11 20:36:29.231301,0.6,0.05
1108,Rimrock,John Nolen,-4.379467613557343,2020-10-11 20:36:29.231301,0.6,0.05
1109,Anderson,Pearson,-4.387075608303563,2020-10-11 20:36:29.231301,0.6,0.05
1110,N Sherman,Wheeler,-4.824600946520302,2020-10-11 20:36:29.231301,0.6,0.05
1111,Industrial,Royal,-4.847244364031654,2020-10-11 20:36:29.231301,0.6,0.05
1112,Agriculture,Tradewinds,-4.931684811791688,2020-10-11 20:36:29.231301,0.6,0.05
1113,Eagle Heights,Lot M,-4.961598365242569,2020-10-11 20:36:29.231301,0.6,0.05
1114,Watts,S Junction,-5.164427465642504,2020-10-11 20:36:29.231301,0.6,0.05
1115,O'keeffe,Brown Bear,-5.1688779522188995,2020-10-11 20:36:29.231301,0.6,0.05
1116,South Ridge,County Q,-5.22227282878683,2020-10-11 20:36:29.231301,0.6,0.05
1117,O'keeffe,Linnerud,-5.3328536927014305,2020-10-11 20:36:29.231301,0.6,0.05
1118,Crossroads,City View,-5.414802525650464,2020-10-11 20:36:29.231301,0.6,0.05
1119,E Verona,Hometown,-5.857458928909992,2020-10-11 20:36:29.231301,0.6,0.05
1120,Marsh,Calico,-5.878276745212152,2020-10-11 20:36:29.231301,0.6,0.05
1121,Marsh,Yesterday,-5.898834880721479,2020-10-11 20:36:29.231301,0.6,0.05
1122,N Pleasant View,Airport,-6.012565487735241,2020-10-11 20:36:29.231301,0.6,0.05
1123,Menomonie,Chinook,-6.067357591174522,2020-10-11 20:36:29.231301,0.6,0.05
1124,Eastpark,U W Health,-6.1367067533837645,2020-10-11 20:36:29.231301,0.6,0.05
1125,Fish Hatchery,Cahill,-6.188104505356554,2020-10-11 20:36:29.231301,0.6,0.05
1126,Main,Thompson,-6.229025841836416,2020-10-11 20:36:29.231301,0.6,0.05
1127,Airport,Nursery,-6.2355086800007005,2020-10-11 20:36:29.231301,0.6,0.05
1128,E Verona,Enterprise,-6.539484037357285,2020-10-11 20:36:29.231301,0.6,0.05
1129,Muir Field,Raymond,-6.584463637045702,2020-10-11 20:36:29.231301,0.6,0.05
1130,Mckee,Osmundsen,-6.847858776172893,2020-10-11 20:36:29.231301,0.6,0.05
1131,Mckee,Richardson,-6.870137426417925,2020-10-11 20:36:29.231301,0.6,0.05
1132,Dutch Mill,Park And Ride,-7.032327520062877,2020-10-11 20:36:29.231301,0.6,0.05
1133,Rimrock,Anderberg,-7.097403183241804,2020-10-11 20:36:29.231301,0.6,0.05
1134,John Nolen,Lakeside,-7.200275573038175,2020-10-11 20:36:29.231301,0.6,0.05
1135,Amnicon,Cottage Grove,-7.222893200033941,2020-10-11 20:36:29.231301,0.6,0.05
1136,Airport,Deming,-7.585560184213025,2020-10-11 20:36:29.231301,0.6,0.05
1137,Main,Grand,-8.021920555778088,2020-10-11 20:36:29.231301,0.6,0.05
1138,Chapel Valley,Mckee,-8.303172364576497,2020-10-11 20:36:29.231301,0.6,0.05
1139,Hoepker,Merchant,-8.547967242455663,2020-10-11 20:36:29.231301,0.6,0.05
1140,High Crossing,Cross Hill,-8.814630759047596,2020-10-11 20:36:29.231301,0.6,0.05
1141,Mid Town,S Pleasant View,-9.627074519227445,2020-10-11 20:36:29.231301,0.6,0.05
1142,Starr Grass,S High Point,-10.001131582177498,2020-10-11 20:36:29.231301,0.6,0.05
1143,Pinehurst,S Greenview,-10.286583501784849,2020-10-11 20:36:29.231301,0.6,0.05
1144,Mckee,Seminole,-10.516809022878512,2020-10-11 20:36:29.231301,0.6,0.05
1145,Mckee,Commerce Park,-10.920420742697644,2020-10-11 20:36:29.231301,0.6,0.05
1146,Cremer,Park And Ride,-10.98677715777853,2020-10-11 20:36:29.231301,0.6,0.05
1147,Mid Town,Hawks Landing,-11.277106182641269,2020-10-11 20:36:29.231301,0.6,0.05
1148,Moorland,Manor,-14.483360958473721,2020-10-11 20:36:29.231301,0.6,0.05
1149,E Verona,Maple Grove,-14.5518203745196,2020-10-11 20:36:29.231301,0.6,0.05
1150,Airport,Terminal Door 6,-14.851547825986618,2020-10-11 20:36:29.231301,0.6,0.05
1151,W Verona,Westridge,-14.856655591034002,2020-10-11 20:36:29.231301,0.6,0.05
1152,Woods,Mid Town,-17.522061488107617,2020-10-11 20:36:29.231301,0.6,0.05
1153,Northern Lights,Epic Staff C,-45.71315377135697,2020-10-11 20:36:29.231301,0.6,0.05
